cutoff_q,permutation_id,null_type,mae,pearson,observed_pathway_active_mae,observed_mae_percentile_in_null
0.1,230,sequence_permutation_preserve_city_year_counts,0.04757003514393823,0.39811948414621795,0.021282455000941652,0.0
0.1,231,sequence_permutation_preserve_city_year_counts,0.04388152884974189,-0.37385851171722106,0.021282455000941652,0.0
0.1,232,sequence_permutation_preserve_city_year_counts,0.04417296238393006,-0.6889421716506563,0.021282455000941652,0.0
0.1,233,sequence_permutation_preserve_city_year_counts,0.04258567616511322,0.23733436078337158,0.021282455000941652,0.0
0.1,234,sequence_permutation_preserve_city_year_counts,0.04738829287072506,-0.5368975546177571,0.021282455000941652,0.0
0.1,235,sequence_permutation_preserve_city_year_counts,0.043631822199440846,0.18174058525798337,0.021282455000941652,0.0
0.1,236,sequence_permutation_preserve_city_year_counts,0.044676736369815596,0.45010010355183866,0.021282455000941652,0.0
0.1,237,sequence_permutation_preserve_city_year_counts,0.047955792083017326,-0.3217277048659757,0.021282455000941652,0.0
0.1,238,sequence_permutation_preserve_city_year_counts,0.047101669594058475,-0.20651945998121563,0.021282455000941652,0.0
0.1,239,sequence_permutation_preserve_city_year_counts,0.04383843367242103,-0.09912093806178271,0.021282455000941652,0.0
0.1,240,sequence_permutation_preserve_city_year_counts,0.04231787777453102,0.4233661091922198,0.021282455000941652,0.0
0.1,241,sequence_permutation_preserve_city_year_counts,0.043047695730945,-0.03783617939609458,0.021282455000941652,0.0
0.1,242,sequence_permutation_preserve_city_year_counts,0.04294282725741446,0.21338974402925961,0.021282455000941652,0.0
0.1,243,sequence_permutation_preserve_city_year_counts,0.04759792661208626,-0.45180576997078536,0.021282455000941652,0.0
0.1,244,sequence_permutation_preserve_city_year_counts,0.044242347869461816,0.23431596228063056,0.021282455000941652,0.0
