cutoff_q,origin_year,train_years,holdout_years,城市,n_units,horizon_years,target_half_min_count,X_train,lambda_train,non_escape_train,lambda_denominator,delta_active_train,delta_strict_train,delta_denominator,kernel_active,kernel_strict,train_bottom_share_mean,train_bottom_share_last,p11_train,p01_train,p11_denominator,p01_denominator,target_all,target_majority,target_ever,target_mean,pred_pathway_active,pred_pathway_strict,pred_exposure_only,pred_independence_all,pred_independence_majority,pred_markov_stationary_all,pred_markov_stationary_majority,pred_markov_last_state_all,pred_markov_last_state_majority,target_mode,target,pred_independence,pred_markov_stationary,pred_markov_last_state
0.1,2014,2014-2016,2017-2017,南京,597,1,1,0.17922948073701842,0.4942528735632184,0.5057471264367817,87,0.7142857142857143,0.30357142857142855,56,0.36124794745484406,0.1535303776683087,0.10050251256281408,0.10050251256281408,0.5083333333333333,0.05493482309124767,120,1074,0.10050251256281408,0.10050251256281408,0.10050251256281408,0.10050251256281408,0.06474628203964541,0.027517169866849295,0.17922948073701842,0.10050251256281408,0.10050251256281408,0.10050251256281408,0.10050251256281408,0.10050251256281406,0.10050251256281406,all_holdout_years,0.10050251256281408,0.10050251256281408,0.10050251256281408,0.10050251256281406
0.1,2014,2014-2016,2017-2017,南京,597,1,1,0.17922948073701842,0.4942528735632184,0.5057471264367817,87,0.7142857142857143,0.30357142857142855,56,0.36124794745484406,0.1535303776683087,0.10050251256281408,0.10050251256281408,0.5083333333333333,0.05493482309124767,120,1074,0.10050251256281408,0.10050251256281408,0.10050251256281408,0.10050251256281408,0.06474628203964541,0.027517169866849295,0.17922948073701842,0.10050251256281408,0.10050251256281408,0.10050251256281408,0.10050251256281408,0.10050251256281406,0.10050251256281406,majority_holdout_years,0.10050251256281408,0.10050251256281408,0.10050251256281408,0.10050251256281406
0.1,2014,2014-2016,2017-2017,大连,127,1,1,0.14960629921259844,0.3888888888888889,0.6111111111111112,18,1.0,0.6666666666666666,12,0.6111111111111112,0.40740740740740744,0.10236220472440945,0.10236220472440945,0.7307692307692307,0.03070175438596491,26,228,0.10236220472440945,0.10236220472440945,0.10236220472440945,0.10236220472440945,0.09142607174103239,0.06095071449402159,0.14960629921259844,0.10236220472440945,0.10236220472440945,0.10236220472440945,0.10236220472440945,0.10236220472440943,0.10236220472440943,all_holdout_years,0.10236220472440945,0.10236220472440945,0.10236220472440945,0.10236220472440943
0.1,2014,2014-2016,2017-2017,大连,127,1,1,0.14960629921259844,0.3888888888888889,0.6111111111111112,18,1.0,0.6666666666666666,12,0.6111111111111112,0.40740740740740744,0.10236220472440945,0.10236220472440945,0.7307692307692307,0.03070175438596491,26,228,0.10236220472440945,0.10236220472440945,0.10236220472440945,0.10236220472440945,0.09142607174103239,0.06095071449402159,0.14960629921259844,0.10236220472440945,0.10236220472440945,0.10236220472440945,0.10236220472440945,0.10236220472440943,0.10236220472440943,majority_holdout_years,0.10236220472440945,0.10236220472440945,0.10236220472440945,0.10236220472440943
0.1,2014,2014-2016,2017-2017,天津,767,1,1,0.14993481095176012,0.3469387755102041,0.653061224489796,98,0.8450704225352113,0.6338028169014085,71,0.5518827249209544,0.41391204369071577,0.10039113428943937,0.10039113428943937,0.7077922077922078,0.03260869565217391,154,1380,0.10039113428943937,0.10039113428943937,0.10039113428943937,0.10039113428943937,0.08274643202856552,0.06205982402142415,0.14993481095176012,0.10039113428943937,0.10039113428943937,0.10039113428943937,0.10039113428943937,0.10039113428943937,0.10039113428943937,all_holdout_years,0.10039113428943937,0.10039113428943937,0.10039113428943937,0.10039113428943937
0.1,2014,2014-2016,2017-2017,天津,767,1,1,0.14993481095176012,0.3469387755102041,0.653061224489796,98,0.8450704225352113,0.6338028169014085,71,0.5518827249209544,0.41391204369071577,0.10039113428943937,0.10039113428943937,0.7077922077922078,0.03260869565217391,154,1380,0.10039113428943937,0.10039113428943937,0.10039113428943937,0.10039113428943937,0.08274643202856552,0.06205982402142415,0.14993481095176012,0.10039113428943937,0.10039113428943937,0.10039113428943937,0.10039113428943937,0.10039113428943937,0.10039113428943937,majority_holdout_years,0.10039113428943937,0.10039113428943937,0.10039113428943937,0.10039113428943937
0.1,2014,2014-2016,2017-2017,廊坊,48,1,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,6,0.5,0.16666666666666666,6,0.4166666666666667,0.1388888888888889,0.10416666666666667,0.10416666666666667,0.6,0.046511627906976744,10,86,0.10416666666666667,0.10416666666666667,0.10416666666666667,0.10416666666666667,0.06944444444444445,0.023148148148148147,0.16666666666666666,0.10416666666666667,0.10416666666666667,0.10416666666666667,0.10416666666666667,0.10416666666666666,0.10416666666666666,all_holdout_years,0.10416666666666667,0.10416666666666667,0.10416666666666667,0.10416666666666666
0.1,2014,2014-2016,2017-2017,廊坊,48,1,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,6,0.5,0.16666666666666666,6,0.4166666666666667,0.1388888888888889,0.10416666666666667,0.10416666666666667,0.6,0.046511627906976744,10,86,0.10416666666666667,0.10416666666666667,0.10416666666666667,0.10416666666666667,0.06944444444444445,0.023148148148148147,0.16666666666666666,0.10416666666666667,0.10416666666666667,0.10416666666666667,0.10416666666666667,0.10416666666666666,0.10416666666666666,majority_holdout_years,0.10416666666666667,0.10416666666666667,0.10416666666666667,0.10416666666666666
0.1,2015,2015-2017,2018-2018,上海,726,1,1,0.16942148760330578,0.47619047619047616,0.5238095238095238,105,0.873015873015873,0.5238095238095238,63,0.45729402872260017,0.2743764172335601,0.10055096418732783,0.10055096418732783,0.6027397260273972,0.0444104134762634,146,1306,0.10055096418732783,0.10055096418732783,0.10055096418732783,0.10055096418732783,0.07747543461829176,0.04648526077097506,0.16942148760330578,0.10055096418732783,0.10055096418732783,0.10055096418732783,0.10055096418732783,0.10055096418732783,0.10055096418732783,all_holdout_years,0.10055096418732783,0.10055096418732783,0.10055096418732783,0.10055096418732783
0.1,2015,2015-2017,2018-2018,上海,726,1,1,0.16942148760330578,0.47619047619047616,0.5238095238095238,105,0.873015873015873,0.5238095238095238,63,0.45729402872260017,0.2743764172335601,0.10055096418732783,0.10055096418732783,0.6027397260273972,0.0444104134762634,146,1306,0.10055096418732783,0.10055096418732783,0.10055096418732783,0.10055096418732783,0.07747543461829176,0.04648526077097506,0.16942148760330578,0.10055096418732783,0.10055096418732783,0.10055096418732783,0.10055096418732783,0.10055096418732783,0.10055096418732783,majority_holdout_years,0.10055096418732783,0.10055096418732783,0.10055096418732783,0.10055096418732783
