country,frame_type,frame_id,frame_name,window_start,window_end,cohort_type,lower_tail_q,persistent_min_count,min_transactions_per_unit_year,min_units_per_frame_year,n_units,n_exposed,n_repeat_exposed,n_persistent,escape_denominator,escape_numerator,X_exposure,lambda_immediate_escape,delta_repeat_deepening,P_observed,P_predicted_pathway,P_predicted_exposure_only,absolute_error_pathway,absolute_error_exposure_only,hardening_kernel
UK,ttwa,E30000233,,2018,2022,balanced,0.2,3,3,10,44,14,9,7,13,6,0.3181818181818182,0.46153846153846156,0.7777777777777778,0.1590909090909091,0.13325563325563325,0.3181818181818182,0.02583527583527584,0.1590909090909091,0.4188034188034188
UK,ttwa,E30000234,,2018,2022,balanced,0.2,3,3,10,282,71,60,56,67,13,0.25177304964539005,0.19402985074626866,0.9333333333333333,0.19858156028368795,0.18939345824071133,0.25177304964539005,0.009188102042976626,0.05319148936170209,0.7522388059701492
UK,ttwa,E30000236,,2018,2022,balanced,0.2,3,3,10,10,2,2,1,2,1,0.2,0.5,0.5,0.1,0.05,0.2,0.05,0.1,0.25
UK,ttwa,E30000237,,2018,2022,balanced,0.2,3,3,10,26,6,5,5,6,1,0.23076923076923078,0.16666666666666666,1.0,0.19230769230769232,0.19230769230769232,0.23076923076923078,0.0,0.038461538461538464,0.8333333333333334
UK,ttwa,E30000239,,2018,2022,balanced,0.2,3,3,10,90,25,21,19,23,4,0.2777777777777778,0.17391304347826086,0.9047619047619048,0.2111111111111111,0.20761444674488155,0.2777777777777778,0.003496664366229557,0.06666666666666668,0.7474120082815735
UK,ttwa,E30000240,,2018,2022,balanced,0.2,3,3,10,11,2,2,2,2,0,0.18181818181818182,0.0,1.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,1.0
UK,ttwa,E30000242,,2018,2022,balanced,0.2,3,3,10,24,5,4,4,5,1,0.20833333333333334,0.2,1.0,0.16666666666666666,0.16666666666666669,0.20833333333333334,2.7755575615628914e-17,0.041666666666666685,0.8
UK,ttwa,E30000243,,2018,2022,balanced,0.2,3,3,10,27,6,5,5,6,1,0.2222222222222222,0.16666666666666666,1.0,0.18518518518518517,0.18518518518518517,0.2222222222222222,0.0,0.037037037037037035,0.8333333333333334
UK,ttwa,E30000245,,2018,2022,balanced,0.2,3,3,10,43,12,10,10,12,3,0.27906976744186046,0.25,1.0,0.23255813953488372,0.20930232558139533,0.27906976744186046,0.023255813953488386,0.046511627906976744,0.75
UK,ttwa,E30000246,,2018,2022,balanced,0.2,3,3,10,10,3,3,2,3,1,0.3,0.3333333333333333,0.6666666666666666,0.2,0.13333333333333333,0.3,0.06666666666666668,0.09999999999999998,0.4444444444444445
UK,ttwa,E30000247,,2018,2022,balanced,0.2,3,3,10,12,4,3,1,3,2,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.08333333333333333,0.037037037037037035,0.3333333333333333,0.046296296296296294,0.25,0.11111111111111112
UK,ttwa,E30000248,,2018,2022,balanced,0.2,3,3,10,28,9,5,5,8,4,0.32142857142857145,0.5,1.0,0.17857142857142858,0.16071428571428573,0.32142857142857145,0.01785714285714285,0.14285714285714288,0.5
UK,ttwa,E30000249,,2018,2022,balanced,0.2,3,3,10,25,7,6,5,7,3,0.28,0.42857142857142855,0.8333333333333334,0.2,0.13333333333333333,0.28,0.06666666666666668,0.08000000000000002,0.47619047619047616
UK,ttwa,E30000250,,2018,2022,balanced,0.2,3,3,10,27,7,7,6,7,2,0.25925925925925924,0.2857142857142857,0.8571428571428571,0.2222222222222222,0.15873015873015872,0.25925925925925924,0.06349206349206349,0.037037037037037035,0.6122448979591837
UK,ttwa,E30000253,,2018,2022,balanced,0.2,3,3,10,17,5,3,3,4,1,0.29411764705882354,0.25,1.0,0.17647058823529413,0.22058823529411764,0.29411764705882354,0.04411764705882351,0.11764705882352941,0.75
UK,ttwa,E30000254,,2018,2022,balanced,0.2,3,3,10,21,4,4,4,4,0,0.19047619047619047,0.0,1.0,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.0,0.0,1.0
UK,ttwa,E30000255,,2018,2022,balanced,0.2,3,3,10,12,3,2,2,3,1,0.25,0.3333333333333333,1.0,0.16666666666666666,0.16666666666666669,0.25,2.7755575615628914e-17,0.08333333333333334,0.6666666666666667
UK,ttwa,E30000256,,2018,2022,balanced,0.2,3,3,10,23,6,4,4,5,1,0.2608695652173913,0.2,1.0,0.17391304347826086,0.20869565217391306,0.2608695652173913,0.034782608695652195,0.08695652173913043,0.8
UK,ttwa,E30000257,,2018,2022,balanced,0.2,3,3,10,13,2,2,2,2,0,0.15384615384615385,0.0,1.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.0,1.0
UK,ttwa,E30000258,,2018,2022,balanced,0.2,3,3,10,10,4,2,2,4,2,0.4,0.5,1.0,0.2,0.2,0.4,0.0,0.2,0.5
UK,ttwa,E30000260,,2018,2022,balanced,0.2,3,3,10,10,2,2,2,2,0,0.2,0.0,1.0,0.2,0.2,0.2,0.0,0.0,1.0
UK,ttwa,E30000261,,2018,2022,balanced,0.2,3,3,10,31,8,8,7,8,1,0.25806451612903225,0.125,0.875,0.22580645161290322,0.1975806451612903,0.25806451612903225,0.028225806451612906,0.03225806451612903,0.765625
UK,ttwa,E30000262,,2018,2022,balanced,0.2,3,3,10,10,3,3,2,3,2,0.3,0.6666666666666666,0.6666666666666666,0.2,0.06666666666666667,0.3,0.13333333333333336,0.09999999999999998,0.22222222222222224
UK,ttwa,E30000266,,2018,2022,balanced,0.2,3,3,10,59,19,15,12,18,6,0.3220338983050847,0.3333333333333333,0.8,0.2033898305084746,0.17175141242937855,0.3220338983050847,0.03163841807909604,0.11864406779661013,0.5333333333333334
UK,ttwa,E30000267,,2018,2022,balanced,0.2,3,3,10,28,6,6,6,6,0,0.21428571428571427,0.0,1.0,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.0,0.0,1.0
UK,ttwa,E30000268,,2018,2022,balanced,0.2,3,3,10,23,7,6,5,7,2,0.30434782608695654,0.2857142857142857,0.8333333333333334,0.21739130434782608,0.1811594202898551,0.30434782608695654,0.03623188405797098,0.08695652173913046,0.5952380952380952
UK,ttwa,E30000270,,2018,2022,balanced,0.2,3,3,10,11,3,2,2,3,1,0.2727272727272727,0.3333333333333333,1.0,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.0,0.09090909090909088,0.6666666666666667
UK,ttwa,E30000271,,2018,2022,balanced,0.2,3,3,10,10,2,2,2,2,0,0.2,0.0,1.0,0.2,0.2,0.2,0.0,0.0,1.0
UK,ttwa,E30000272,,2018,2022,balanced,0.2,3,3,10,22,7,5,3,7,4,0.3181818181818182,0.5714285714285714,0.6,0.13636363636363635,0.08181818181818183,0.3181818181818182,0.05454545454545452,0.18181818181818182,0.2571428571428572
UK,ttwa,E30000273,,2018,2022,balanced,0.2,3,3,10,20,4,4,4,4,0,0.2,0.0,1.0,0.2,0.2,0.2,0.0,0.0,1.0
UK,ttwa,E30000275,,2018,2022,balanced,0.2,3,3,10,18,5,3,3,5,2,0.2777777777777778,0.4,1.0,0.16666666666666666,0.16666666666666666,0.2777777777777778,0.0,0.11111111111111113,0.6
UK,ttwa,E30000276,,2018,2022,balanced,0.2,3,3,10,23,7,6,4,7,1,0.30434782608695654,0.14285714285714285,0.6666666666666666,0.17391304347826086,0.1739130434782609,0.30434782608695654,2.7755575615628914e-17,0.13043478260869568,0.5714285714285714
UK,ttwa,E30000278,,2018,2022,balanced,0.2,3,3,10,18,4,3,3,3,0,0.2222222222222222,0.0,1.0,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.05555555555555555,0.05555555555555555,1.0
UK,ttwa,E30000280,,2018,2022,balanced,0.2,3,3,10,11,5,2,1,4,2,0.45454545454545453,0.5,0.5,0.09090909090909091,0.11363636363636363,0.45454545454545453,0.02272727272727272,0.36363636363636365,0.25
UK,ttwa,E30000281,,2018,2022,balanced,0.2,3,3,10,22,6,5,4,6,3,0.2727272727272727,0.5,0.8,0.18181818181818182,0.10909090909090909,0.2727272727272727,0.07272727272727274,0.09090909090909088,0.4
UK,ttwa,E30000283,,2018,2022,balanced,0.2,3,3,10,15,4,3,2,4,1,0.26666666666666666,0.25,0.6666666666666666,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.0,0.13333333333333333,0.5
UK,ttwa,E30000284,,2018,2022,balanced,0.2,3,3,10,27,8,6,5,8,4,0.2962962962962963,0.5,0.8333333333333334,0.18518518518518517,0.12345679012345678,0.2962962962962963,0.06172839506172839,0.1111111111111111,0.4166666666666667
UK,ttwa,E30000285,,2018,2022,balanced,0.2,3,3,10,12,2,2,2,2,0,0.16666666666666666,0.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0
UK,ttwa,E30000286,,2018,2022,balanced,0.2,3,3,10,13,6,3,1,6,3,0.46153846153846156,0.5,0.3333333333333333,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.0,0.38461538461538464,0.16666666666666666
UK,ttwa,E30000288,,2018,2022,balanced,0.2,3,3,10,34,8,8,7,8,1,0.23529411764705882,0.125,0.875,0.20588235294117646,0.1801470588235294,0.23529411764705882,0.02573529411764705,0.02941176470588236,0.765625
UK,ttwa,E30000289,,2018,2022,balanced,0.2,3,3,10,22,4,4,4,4,0,0.18181818181818182,0.0,1.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,1.0
UK,ttwa,E30000293,,2018,2022,balanced,0.2,3,3,10,21,4,4,4,4,1,0.19047619047619047,0.25,1.0,0.19047619047619047,0.14285714285714285,0.19047619047619047,0.047619047619047616,0.0,0.75
UK,ttwa,E30000294,,2018,2022,balanced,0.2,3,3,10,21,4,4,4,4,0,0.19047619047619047,0.0,1.0,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.0,0.0,1.0
UK,ttwa,K01000011,,2018,2022,balanced,0.2,3,3,10,13,3,3,3,3,1,0.23076923076923078,0.3333333333333333,1.0,0.23076923076923078,0.15384615384615388,0.23076923076923078,0.0769230769230769,0.0,0.6666666666666667
UK,ttwa,K01000013,,2018,2022,balanced,0.2,3,3,10,11,4,2,1,4,2,0.36363636363636365,0.5,0.5,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.0,0.2727272727272727,0.25
UK,ttwa,W22000003,,2018,2022,balanced,0.2,3,3,10,11,2,2,2,2,0,0.18181818181818182,0.0,1.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,1.0
UK,ttwa,W22000022,,2018,2022,balanced,0.2,3,3,10,23,8,7,5,8,3,0.34782608695652173,0.375,0.7142857142857143,0.21739130434782608,0.15527950310559005,0.34782608695652173,0.06211180124223603,0.13043478260869565,0.44642857142857145
UK,ttwa,W22000024,,2018,2022,balanced,0.2,3,3,10,27,6,6,5,6,2,0.2222222222222222,0.3333333333333333,0.8333333333333334,0.18518518518518517,0.12345679012345681,0.2222222222222222,0.061728395061728364,0.037037037037037035,0.5555555555555557
UK,ttwa,W22000026,,2018,2022,balanced,0.2,3,3,10,12,5,3,1,5,4,0.4166666666666667,0.8,0.3333333333333333,0.08333333333333333,0.02777777777777777,0.4166666666666667,0.05555555555555556,0.33333333333333337,0.06666666666666665
UK,ttwa,W22000028,,2018,2022,balanced,0.2,3,3,10,15,5,3,2,4,2,0.3333333333333333,0.5,0.6666666666666666,0.13333333333333333,0.1111111111111111,0.3333333333333333,0.022222222222222227,0.19999999999999998,0.3333333333333333
UK,ttwa,W22000029,,2018,2022,balanced,0.2,3,3,10,12,3,3,2,3,2,0.25,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.05555555555555556,0.25,0.1111111111111111,0.08333333333333334,0.22222222222222224
UK,ttwa,W22000031,,2018,2022,balanced,0.2,3,3,10,11,2,2,2,2,0,0.18181818181818182,0.0,1.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,1.0
UK,ttwa,W22000032,,2018,2022,balanced,0.2,3,3,10,15,5,4,2,5,2,0.3333333333333333,0.4,0.5,0.13333333333333333,0.09999999999999999,0.3333333333333333,0.03333333333333334,0.19999999999999998,0.3
UK,ttwa,W22000033,,2018,2022,balanced,0.2,3,3,10,14,6,2,2,5,3,0.42857142857142855,0.6,1.0,0.14285714285714285,0.17142857142857143,0.42857142857142855,0.02857142857142858,0.2857142857142857,0.4
